source,image_path,sex,height,weight,bmi,x1,y1,x2,y2,confidence,image_width,image_height,image_area,bbox_width,bbox_height,bbox_area,bbox_ratio,has_human
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mcfbi_N5GH7bS_135_67_true_1695_1.38.jpg,0.0,1.7018,61.236,21.1441,4,0,302,720,0.9901992678642273,398,777,309246,298,720,214560,0.6938165732135582,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mcfbi_N5GH7bS_180_67_true_1695_1.38.jpg,0.0,1.7018,81.648,28.1922,81,7,421,656,0.9924138188362122,476,794,377944,340,649,220660,0.5838431090320259,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mdu5g_avGXHc2_217_76_false_84_1.0.jpg,1.0,1.9304,98.4312,26.4142,14,0,843,1628,0.9927875399589539,956,1628,1556368,829,1628,1349612,0.8671548117154811,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mdu5g_avGXHc2_273_76_false_84_1.0.jpg,1.0,1.9304,123.8328,33.2308,62,417,858,1559,0.9852396249771118,957,1587,1518759,796,1142,909032,0.5985360415971197,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mju8v_xLeTYxW_322_63_true_252_4.65.jpg,0.0,1.6001999999999998,146.0592,57.0401,51,9,377,479,0.9995693564414978,386,492,189912,326,470,153220,0.8067947259783479,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mju8v_xLeTYxW_495_63_true_252_4.65.jpg,0.0,1.6001999999999998,224.532,87.6859,1,67,340,522,0.9958683252334595,342,531,181602,339,455,154245,0.849357385931873,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ml0jt_Hc7posY_210_64_true_1093_1.0.jpg,0.0,1.6256,95.256,36.0467,175,0,576,1023,0.9990988969802856,584,1039,606776,401,1023,410223,0.6760699170698907,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ml0jt_mKPl9Hm_146_64_true_1093_1.0.jpg,0.0,1.6256,66.2256,25.061,112,0,553,1251,0.9893866777420044,616,1280,788480,441,1251,551691,0.6996892755681818,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mtrg4_ItfpXSs_142_67_true_371_1.04.jpg,0.0,1.7018,64.4112,22.2405,26,0,330,821,0.9881383776664734,353,821,289813,304,821,249584,0.8611898016997167,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mtrg4_ItfpXSs_161_67_true_371_1.04.jpg,0.0,1.7018,73.0296,25.2163,10,7,285,699,0.9759012460708618,314,793,249002,275,692,190300,0.764250889551088,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mujks_DYVcP22_342_71_false_410_1.0.jpg,1.0,1.8034,155.1312,47.6996,348,42,1646,2946,0.9968444108963013,1650,3403,5614950,1298,2904,3769392,0.6713135468704085,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mujks_fYVcP22_342_71_false_410_1.0.jpg,1.0,1.8034,155.1312,47.6996,505,328,1963,3481,0.994828999042511,2304,4096,9437184,1458,3153,4597074,0.4871234893798828,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mxbex_zWlzn5a_150_65_true_254_0.8.jpg,0.0,1.651,68.04,24.9615,0,0,493,1349,0.9947564601898193,562,1350,758700,493,1349,665057,0.8765744035850798,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4mxbex_zWlzn5a_163_65_true_254_0.8.jpg,0.0,1.651,73.9368,27.1248,10,0,625,1250,0.9820627570152283,649,1250,811250,615,1250,768750,0.9476117103235747,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n1aee_fCbMZgp_157_68_true_928_1.5.jpg,0.0,1.7271999999999998,71.2152,23.8719,78,0,245,582,0.9920415282249451,247,586,144742,167,582,97194,0.6714982520622902,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n1aee_yqZaNDv_234_68_true_928_1.5.jpg,0.0,1.7271999999999998,106.1424,35.5798,107,143,519,784,0.9870738983154297,533,800,426400,412,641,264092,0.6193527204502814,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n1uyp_E6HTD8L_300_74_false_214_0.5.jpg,1.0,1.8796,136.08,38.518,2,7,294,888,0.9851559400558472,315,892,280980,292,881,257252,0.9155527083778204,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n1uyp_ULtoaxc_228_74_false_214_0.5.jpg,1.0,1.8796,103.4208,29.2737,312,146,1462,2349,0.978844940662384,1515,2387,3616305,1150,2203,2533450,0.7005631438719909,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n8fe2_eRV88yQ_185_71_false_104_1.0.jpg,1.0,1.8034,83.916,25.8024,17,2,310,648,0.9915794134140015,312,650,202800,293,646,189278,0.9333234714003945,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n8fe2_eRV88yQ_275_71_false_104_1.0.jpg,1.0,1.8034,124.74,38.355,34,0,340,716,0.9649708271026611,355,716,254180,306,716,219096,0.8619718309859155,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n9vtp_EsY9OqM_155_66_true_48_0.75.jpg,0.0,1.6764,70.308,25.0178,161,132,1234,2252,0.9950060248374939,1308,2276,2977008,1073,2120,2274760,0.764109468298372,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4n9vtp_vCYkikf_148_66_true_48_0.75.jpg,0.0,1.6764,67.1328,23.888,113,0,1342,1995,0.9836151003837585,1398,2020,2823960,1229,1995,2451855,0.8682329069816853,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nbkj3_uMJAKqK_194_71_false_163_1.0.jpg,1.0,1.8034,87.9984,27.0577,11,0,449,960,0.9955618381500244,454,960,435840,438,960,420480,0.9647577092511013,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nbkj3_uMJAKqK_240_71_false_163_1.0.jpg,1.0,1.8034,108.864,33.4734,55,0,454,947,0.9960052371025085,461,960,442560,399,947,377853,0.85378931670282,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ndxai_Rs9BXhG_180_64_false_70_1.45.jpg,1.0,1.6256,81.648,30.8971,2,0,315,516,0.9989277720451355,348,533,185484,313,516,161508,0.87073817687779,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ndxai_Rs9BXhG_203_64_false_70_1.45.jpg,1.0,1.6256,92.0808,34.8451,4,23,416,620,0.9973639845848083,426,620,264120,412,597,245964,0.9312585188550658,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nftk4_l3knt8E_203_72_false_87_1.0.jpg,1.0,1.8288,92.0808,27.5319,13,71,434,697,0.9279888272285461,437,708,309396,421,626,263546,0.8518080388886734,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nftk4_l3knt8E_236_72_false_87_1.0.jpg,1.0,1.8288,107.0496,32.0076,25,61,357,966,0.9933171272277832,359,976,350384,332,905,300460,0.8575163249463446,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ngzwx_dixf840_276_74_false_144_0.8.jpg,1.0,1.8796,125.1936,35.4365,2,2,316,523,0.978104293346405,320,800,256000,314,521,163594,0.6390390625,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ngzwx_dixf840_357_74_false_144_0.8.jpg,1.0,1.8796,161.9352,45.8364,1,0,313,800,0.9975422620773315,318,800,254400,312,800,249600,0.9811320754716981,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ni6rf_bNDxES1_158_72_false_1_0.56.jpg,1.0,1.8288,71.6688,21.4288,142,28,1924,3306,0.9969944953918457,2117,3332,7053844,1782,3278,5841396,0.8281152801224411,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ni6rf_jvtb9JA_158_72_false_1_0.56.jpg,1.0,1.8288,71.6688,21.4288,206,283,1969,3215,0.9958240985870361,2128,3276,6971328,1763,2932,5169116,0.7414822541702241,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nics1_0yL0qHY_165_67_true_1415_0.46.jpg,0.0,1.7018,74.844,25.8428,167,60,758,1302,0.9973577857017517,838,1321,1106998,591,1242,734022,0.6630743686980465,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nics1_7AZQzZJ_205_67_true_1415_0.46.jpg,0.0,1.7018,92.988,32.1077,7,0,134,336,0.9881995916366577,154,336,51744,127,336,42672,0.8246753246753247,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nmypw_Sp5Zb29_184_76_false_836_0.56.jpg,1.0,1.9304,83.4624,22.3973,41,45,407,880,0.9938784241676331,466,914,425924,366,835,305610,0.7175223748837821,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nmypw_Sp5Zb29_292_76_false_836_0.56.jpg,1.0,1.9304,132.4512,35.5436,26,70,442,864,0.997355580329895,460,891,409860,416,794,330304,0.8058946957497682,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nmyvo_tA3Tznn_115_68_false_100_1.02.jpg,1.0,1.7271999999999998,52.164,17.4858,105,0,661,1350,0.9966256618499756,679,1367,928193,556,1350,750600,0.8086680248612088,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nmyvo_tA3Tznn_150_68_false_100_1.02.jpg,1.0,1.7271999999999998,68.04,22.8076,25,0,684,1264,0.9754170179367065,705,1367,963735,659,1264,832976,0.86432058605322,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nqdu7_UrKHKNT_159_70_false_140_2.24.jpg,1.0,1.778,72.1224,22.8143,28,6,293,511,0.9566912055015564,294,644,189336,265,505,133825,0.7068122279967888,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nqdu7_UrKHKNT_274_70_false_140_2.24.jpg,1.0,1.778,124.2864,39.3152,0,99,467,643,0.8012419939041138,470,644,302680,467,544,254048,0.8393286639355094,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nqqbb_4BeoywH_158_70_false_175_1.16.jpg,1.0,1.778,71.6688,22.6708,0,0,192,734,0.9962540864944458,319,734,234146,192,734,140928,0.6018808777429467,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nqqbb_4BeoywH_262_70_false_175_1.16.jpg,1.0,1.778,118.8432,37.5933,11,0,363,893,0.9952654838562012,452,893,403636,352,893,314336,0.7787610619469026,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nvxim_8vp3Ny4_249_69_false_725_1.31.jpg,1.0,1.7526,112.9464,36.7711,72,14,384,873,0.9924347400665283,503,873,439119,312,859,268008,0.6103311403059307,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nvxim_8vp3Ny4_365_69_false_725_1.31.jpg,1.0,1.7526,165.564,53.9014,23,43,558,782,0.984790027141571,589,805,474145,535,739,395365,0.8338482953526875,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nwowi_efixQSJ_135_72_false_181_1.0.jpg,1.0,1.8288,61.236,18.3094,8,12,565,1593,0.9972245693206787,702,1593,1118286,557,1581,880617,0.7874702893535285,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nwowi_efixQSJ_150_72_false_181_1.0.jpg,1.0,1.8288,68.04,20.3438,51,17,829,1368,0.972802460193634,862,1810,1560220,778,1351,1051078,0.6736729435592417,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nwyd6_dK2C5eJ_220_59_true_266_1.0.jpg,0.0,1.4986,99.792,44.4349,40,8,397,528,0.9768433570861816,414,820,339480,357,520,185640,0.5468363379285966,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nwyd6_J5KBhCy_130_59_true_266_1.0.jpg,0.0,1.4986,58.968,26.257,41,31,263,755,0.9917071461677551,353,755,266515,222,724,160728,0.6030729977674802,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ny7s9_9cfKv3h_145_68_false_139_1.0.jpg,1.0,1.7271999999999998,65.772,22.0473,4,5,545,1314,0.9975034594535828,639,1314,839646,541,1309,708169,0.8434137719943882,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ny7s9_9cfKv3h_185_68_false_139_1.0.jpg,1.0,1.7271999999999998,83.916,28.1293,2,7,594,1138,0.9958040118217468,618,1225,757050,592,1131,669552,0.8844224291658411,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nytu7_CRo26X5_135_64_true_1224_0.95.jpg,0.0,1.6256,61.236,23.1728,41,0,186,421,0.9950376152992249,192,422,81024,145,421,61045,0.7534187401263823,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4nytu7_CRo26X5_155_64_true_1224_0.95.jpg,0.0,1.6256,70.308,26.6059,4,0,209,418,0.9956687688827515,210,422,88620,205,418,85690,0.9669374858948319,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o1a89_4jscKwH_315_71_false_57_1.2.jpg,1.0,1.8034,142.884,43.9339,14,3,388,642,0.9970430731773376,388,664,257632,374,639,238986,0.9276254502546267,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o1a89_4jscKwH_386_71_false_57_1.2.jpg,1.0,1.8034,175.0896,53.8364,6,16,397,557,0.9977893829345703,409,573,234357,391,541,211531,0.9026015864685074,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o3dzd_B8HJasO_150_64_true_690_1.0.jpg,0.0,1.6256,68.04,25.7476,59,19,728,1607,0.9859243035316467,797,1664,1326208,669,1588,1062372,0.8010598639127497,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o3dzd_B8HJasO_220_64_true_690_1.0.jpg,0.0,1.6256,99.792,37.7632,100,258,768,1722,0.9993094205856323,832,1800,1497600,668,1464,977952,0.6530128205128205,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o7tqj_JucCfse_188_73_false_1389_1.53.jpg,1.0,1.8542,85.2768,24.8038,5,18,379,610,0.9926637411117554,453,738,334314,374,592,221408,0.6622755852282585,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o7tqj_JucCfse_209_73_false_1389_1.53.jpg,1.0,1.8542,94.8024,27.5744,10,7,418,641,0.9775063991546631,487,763,371581,408,634,258672,0.6961389306772952,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o8m6i_tGgi0EI_160_72_false_55_1.0.jpg,1.0,1.8288,72.576,21.7,111,153,636,1126,0.9974935054779053,751,1155,867405,525,973,510825,0.5889117540249365,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4o8m6i_tGgi0EI_182_72_false_55_1.0.jpg,1.0,1.8288,82.5552,24.6838,14,18,748,881,0.9978970289230347,756,888,671328,734,863,633442,0.9435655893989228,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ob9f9_9pjWeIH_157_63_true_203_1.0.jpg,0.0,1.6001999999999998,71.2152,27.8115,2,7,188,284,0.9793487787246704,195,398,77610,186,277,51522,0.6638577502899111,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ob9f9_dU6uqUc_135_63_true_203_1.0.jpg,0.0,1.6001999999999998,61.236,23.9143,0,4,183,347,0.9882180094718933,196,439,86044,183,343,62769,0.729498861047836,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ocp78_aWDotRN_187_69_false_27_0.75.jpg,1.0,1.7526,84.8232,27.6153,7,29,846,2631,0.998271107673645,1130,2644,2987720,839,2602,2183078,0.7306835981952794,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ocp78_o3ydAPM_180_69_false_27_0.75.jpg,1.0,1.7526,81.648,26.5815,7,62,1666,2982,0.9972695708274841,1812,3367,6101004,1659,2920,4844280,0.7940135754705291,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4oduja_zo1p6Pl_160_63_true_653_1.0.jpg,0.0,1.6001999999999998,72.576,28.3429,0,21,220,430,0.9912497997283936,229,436,99844,220,409,89980,0.9012058811746324,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4oduja_zo1p6Pl_220_63_true_653_1.0.jpg,0.0,1.6001999999999998,99.792,38.9715,0,9,272,444,0.9599975347518921,279,513,143127,272,435,118320,0.8266784044939111,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4oeufj_vyXGp9k_196_76_false_47_1.64.jpg,1.0,1.9304,88.9056,23.858,4,24,317,472,0.9747349619865417,326,623,203098,313,448,140224,0.6904253119183842,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4oeufj_vyXGp9k_210_76_false_47_1.64.jpg,1.0,1.9304,95.256,25.5622,0,0,377,700,0.9972088932991028,389,700,272300,377,700,263900,0.9691516709511568,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ohdax_jVZqxmq_180_71_false_40_0.75.jpg,1.0,1.8034,81.648,25.1051,0,182,1257,2184,0.9955304265022278,1266,2451,3102966,1257,2002,2516514,0.8110027631627288,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ohdax_oFhpSKH_230_71_false_40_0.75.jpg,1.0,1.8034,104.328,32.0787,101,0,1088,1940,0.994203507900238,1111,1961,2178671,987,1940,1914780,0.8788752409152185,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4okmis_VWkQ3PM_320_72_false_162_0.55.jpg,1.0,1.8288,145.152,43.4001,0,99,334,706,0.9830243587493896,395,712,281240,334,607,202738,0.7208718532214479,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4okmis_ytvuXff_188_72_false_162_0.55.jpg,1.0,1.8288,85.2768,25.4976,3,18,401,852,0.9921486377716064,507,1022,518154,398,834,331932,0.640604916685001,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4okz1e_Jexyiqn_170_71_false_59_1.41.jpg,1.0,1.8034,77.112,23.7103,22,0,486,818,0.9963756203651428,509,823,418907,464,818,379552,0.9060531335117341,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4okz1e_Jexyiqn_186_71_false_59_1.41.jpg,1.0,1.8034,84.3696,25.9419,6,128,366,766,0.9873647093772888,367,776,284792,360,638,229680,0.806483328183376,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4olxvu_Q85pJEV_285_73_false_1023_0.56.jpg,1.0,1.8542,129.276,37.6015,2,18,576,1694,0.9992741942405701,659,1694,1116346,574,1676,962024,0.8617614968835827,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4olxvu_qxlqcIb_195_73_false_1023_0.56.jpg,1.0,1.8542,88.452,25.7273,79,34,384,955,0.9970389604568481,512,960,491520,305,921,280905,0.571502685546875,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4orbef_9FdqzNw_172_69_false_107_1.0.jpg,1.0,1.7526,78.0192,25.4001,19,0,1765,2900,0.9929381012916565,1765,2901,5120265,1746,2900,5063400,0.9888941295030629,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4orbef_iAHSJov_230_69_false_107_1.0.jpg,1.0,1.7526,104.328,33.9653,236,38,1719,2455,0.9976508021354675,1807,2508,4531956,1483,2417,3584411,0.7909191969207116,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4orhl5_1GZtpsx_234_73_false_79_1.12.jpg,1.0,1.8542,106.1424,30.8728,0,11,598,866,0.9809176921844482,598,1253,749294,598,855,511290,0.6823623304070231,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4orhl5_1GZtpsx_279_73_false_79_1.12.jpg,1.0,1.8542,126.5544,36.8099,7,31,621,1079,0.9886507987976074,625,1289,805625,614,1048,643472,0.7987239720713731,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ousvs_DIQgpzi_235_68_false_91_0.67.jpg,1.0,1.7271999999999998,106.596,35.7319,6,6,400,604,0.9413151144981384,412,629,259148,394,598,235612,0.9091793106641765,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ousvs_DIQgpzi_280_68_false_91_0.67.jpg,1.0,1.7271999999999998,127.008,42.5741,5,0,235,589,0.9937431216239929,247,595,146965,230,589,135470,0.9217840982546864,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p0kqq_bQSqG39_136_65_false_0_0.63.jpg,1.0,1.651,61.6896,22.6317,137,60,1762,2841,0.9972625970840454,1782,2994,5335308,1625,2781,4519125,0.8470223274832493,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p0kqq_cQSqG39_136_65_false_0_0.63.jpg,1.0,1.651,61.6896,22.6317,137,60,1762,2841,0.9972625970840454,1782,2994,5335308,1625,2781,4519125,0.8470223274832493,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p1551_Wf5Dr5X_180_66_true_1593_1.08.jpg,0.0,1.6764,81.648,29.053,5,43,710,2246,0.9983538389205933,937,2246,2104502,705,2203,1553115,0.7379964476156354,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p1551_Wf5Dr5X_277_66_true_1593_1.08.jpg,0.0,1.6764,125.6472,44.7093,5,0,709,2257,0.999150276184082,961,2257,2168977,704,2257,1588928,0.7325702393340271,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p1ti0_5A7ZNII_199_70_false_257_0.42.jpg,1.0,1.778,90.2664,28.5537,106,0,643,1664,0.9710774421691895,700,1672,1170400,537,1664,893568,0.7634723171565276,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p1ti0_5Hy7PUA_340_70_false_257_0.42.jpg,1.0,1.778,154.224,48.7852,61,26,670,1672,0.9902980923652649,700,1672,1170400,609,1646,1002414,0.8564712918660287,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p36cd_Gs5DJ6O_208_67_true_404_1.0.jpg,0.0,1.7018,94.3488,32.5776,2,146,571,918,0.9794473648071289,577,954,550458,569,772,439268,0.7980045707392753,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p36cd_Gs5DJ6O_269_67_true_404_1.0.jpg,0.0,1.7018,122.0184,42.1316,0,13,518,825,0.9706070423126221,525,1033,542325,518,812,420616,0.7755792191029365,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p87kl_9gmeP0K_198_73_false_129_1.0.jpg,1.0,1.8542,89.8128,26.1231,115,0,800,1338,0.9939175248146057,900,1361,1224900,685,1338,916530,0.7482488366397257,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p87kl_9gmeP0K_225_73_false_129_1.0.jpg,1.0,1.8542,102.06,29.6854,0,22,775,1336,0.9943509101867676,890,1522,1354580,775,1314,1018350,0.7517828404376264,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p9wp3_cw79Wjlg_191_76_false_236_0.72.jpg,1.0,1.9304,86.6376,23.2494,0,6,183,347,0.9843053221702576,205,387,79335,183,341,62403,0.7865759122707506,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4p9wp3_cw79Wjlg_216_76_false_236_0.72.jpg,1.0,1.9304,97.9776,26.2925,0,1,207,438,0.9903683662414551,224,447,100128,207,437,90459,0.9034336049856184,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4pb5r6_RSAhTGc_175_72_false_208_1.0.jpg,1.0,1.8288,79.38,23.7344,6,25,542,805,0.9768620133399963,548,1084,594032,536,780,418080,0.7038004686616209,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4pb5r6_RSAhTGc_245_72_false_208_1.0.jpg,1.0,1.8288,111.132,33.2282,4,18,524,1055,0.9914454221725464,527,1132,596564,520,1037,539240,0.9039097230137924,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4phvwn_aIvCO59_150_66_true_1224_1.31.jpg,0.0,1.6764,68.04,24.2108,46,61,968,1846,0.9803756475448608,1045,1859,1942655,922,1785,1645770,0.8471756436423349,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4phvwn_aIvCO59_180_66_true_1224_1.31.jpg,0.0,1.6764,81.648,29.053,11,3,788,1822,0.9921114444732666,815,1822,1484930,777,1819,1413363,0.9518044621631996,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4pifo6_5qDdWIx_142_66_false_12_0.56.jpg,1.0,1.6764,64.4112,22.9195,0,0,1222,2184,0.9947609305381775,1343,2244,3013692,1222,2184,2668848,0.8855742391724171,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4pifo6_IlEZnZV_198_66_false_12_0.56.jpg,1.0,1.6764,89.8128,31.9582,88,173,1853,2766,0.9971025586128235,1972,2824,5568928,1765,2593,4576645,0.8218179513184585,True
